session_id,student_id,duration_seconds,tab_switches,blur_events,fullscreen_exits,avg_blur_duration_ms,max_blur_duration_ms,total_idle_ms,typing_gaps_avg_sec,mouse_outside_count,copy_attempts,paste_attempts,devtools_attempts,screenshot_attempts,has_f12,has_alt_tab,has_win_d_p,has_prt_scr,has_f11_f5,has_escape,label
SES_02630,STU_2057,3600,3,3,2,4332,8731,61961,18.48,9,1,2,1,11,0,0,0,1,0,0,1
SES_02631,STU_8123,3600,0,1,0,9,751,104021,19.69,13,0,0,0,0,0,0,0,0,0,0,1
SES_02632,STU_2813,3600,1,0,0,411,1624,28716,20.28,1,0,0,0,9,0,0,0,1,0,0,1
SES_02633,STU_3494,3600,7,9,0,2164,3798,137349,24.82,8,2,1,0,10,0,0,0,1,0,0,1
SES_02634,STU_5997,3600,1,3,1,1534,1700,6735,1.66,0,0,0,0,0,0,0,0,1,0,0,0
SES_02635,STU_9700,3600,0,0,0,0,0,4684,1.15,1,0,0,0,0,0,0,0,1,0,0,0
SES_02636,STU_2810,3600,0,1,0,100,756,1125,0.35,0,0,0,0,0,0,0,0,1,0,0,0
SES_02637,STU_2357,3600,7,9,0,1018,2208,71530,8.26,3,1,1,0,0,0,0,0,0,0,0,1
SES_02638,STU_2322,3600,0,1,0,500,500,145594,21.62,1,0,0,0,0,0,0,1,0,0,0,1
SES_02639,STU_5480,3600,1,2,1,1905,2547,5605,3.33,1,0,0,0,0,0,0,1,0,0,0,0
SES_02640,STU_3725,3600,25,27,1,4446,6831,57513,13.33,8,0,2,0,2,0,0,0,0,0,0,1
SES_02641,STU_6942,3600,0,0,0,0,0,6846,0.43,1,0,0,0,0,0,0,0,0,0,0,0
SES_02642,STU_7936,3600,0,1,0,477,937,11412,1.79,0,0,0,0,0,0,0,0,0,0,0,0
SES_02643,STU_1730,3600,0,1,0,242,534,4866,1.32,0,0,0,0,0,0,0,0,0,0,0,0
SES_02644,STU_9826,3600,0,1,0,205,264,55080,22.44,0,9,10,0,2,0,0,0,0,0,0,1
SES_02645,STU_1551,3600,1,2,1,1204,1463,8306,1.15,1,0,0,0,0,0,0,0,0,0,0,0
SES_02646,STU_4436,3600,0,0,0,0,0,7613,0.58,0,0,0,0,0,0,0,0,0,0,0,0
SES_02647,STU_6860,3600,0,0,0,0,0,2777,3.05,1,0,0,0,0,0,0,0,0,0,0,0
SES_02648,STU_3493,3600,0,0,0,0,0,146803,17.74,0,0,0,0,0,0,0,0,0,1,0,1
SES_02649,STU_4704,3600,1,3,1,1390,2349,4379,0.73,0,0,0,0,0,0,0,0,0,1,0,0
SES_02650,STU_5917,3600,2,2,1,1614,2130,7788,0.65,1,0,0,0,0,0,0,0,0,1,0,0
SES_02651,STU_3471,3600,1,3,0,32150,41688,147361,22.38,0,0,0,0,0,0,0,0,0,0,0,1
SES_02652,STU_2623,3600,0,0,0,0,0,5766,2.79,1,0,0,0,0,0,0,0,0,0,0,0
SES_02653,STU_6728,3600,0,1,0,315,784,57027,15.68,12,0,0,1,0,0,0,0,0,0,0,1
SES_02654,STU_2573,3600,0,0,0,0,0,7756,0.77,1,0,0,0,0,0,0,0,0,0,0,0
SES_02655,STU_4890,3600,0,1,0,33,164,13053,1.54,1,0,0,0,0,0,0,0,0,0,0,0
SES_02656,STU_5067,3600,0,0,0,0,0,12859,1.42,0,0,0,0,0,0,0,0,0,0,0,0
SES_02657,STU_1322,3600,1,2,1,1080,1895,14414,3.01,1,0,0,0,0,0,0,0,0,0,0,0
SES_02658,STU_2715,3600,0,1,0,278,762,12963,1.06,0,0,0,0,0,0,0,0,0,0,0,0
SES_02659,STU_1147,3600,0,1,0,122,981,14062,0.5,1,0,0,0,0,0,0,0,0,0,0,0
SES_02660,STU_1025,3600,0,1,0,274,440,10816,3.41,1,0,0,0,0,0,0,0,0,0,0,0
SES_02661,STU_5104,3600,0,0,0,0,0,11034,2.26,0,0,0,0,0,0,0,0,0,0,0,0
SES_02662,STU_2347,3600,1,3,1,6884,12423,89683,10.9,3,2,5,0,2,0,0,0,0,0,0,1
SES_02663,STU_8148,3600,0,0,0,0,0,14343,3.11,1,0,0,0,0,0,0,0,0,0,0,0
SES_02664,STU_7310,3600,0,1,0,53,479,104664,19.48,11,0,0,0,0,0,0,0,0,0,0,1
SES_02665,STU_1653,3600,0,1,0,189,1038,10100,1.7,0,0,0,0,0,0,0,0,0,0,0,0
SES_02666,STU_1871,3600,4,4,1,5829,8967,128456,20.6,2,3,2,1,2,0,0,0,0,0,0,1
SES_02667,STU_2067,3600,4,4,1,6449,10781,75590,17.42,3,10,9,0,0,0,0,0,0,0,0,1
SES_02668,STU_4039,3600,0,0,0,203,441,72447,15.11,19,0,0,0,1,0,0,0,0,0,0,1
SES_02669,STU_4478,3600,5,9,4,3577,7315,43850,6.2,8,0,1,0,0,0,0,0,0,0,0,1
SES_02670,STU_5576,3600,0,0,0,0,0,11285,3.2,0,0,0,0,0,0,0,0,0,0,0,0
SES_02671,STU_6092,3600,0,0,0,0,0,13644,1.87,0,0,0,0,0,0,0,0,0,0,0,0
SES_02672,STU_8363,3600,1,1,0,1000,1000,95883,11.9,1,0,0,0,0,0,1,0,0,0,0,1
SES_02673,STU_1573,3600,9,10,3,1756,5527,55965,15.23,5,0,0,0,0,0,0,0,0,0,0,1
SES_02674,STU_2674,3600,1,3,2,23751,43552,28702,15.35,7,0,0,0,2,0,0,0,0,0,0,1
SES_02675,STU_2610,3600,0,1,0,435,835,5880,3.48,1,0,0,0,0,0,0,0,0,0,0,0
SES_02676,STU_1204,3600,0,1,0,239,1045,4982,0.97,0,0,0,0,0,0,0,0,0,0,0,0
SES_02677,STU_2113,3600,1,2,1,1232,1984,2337,2.07,1,0,0,0,0,0,0,0,0,0,0,0
SES_02678,STU_2475,3600,15,16,0,2403,3971,110654,15.46,2,1,0,0,0,0,0,0,0,0,0,1
SES_02679,STU_5797,3600,0,0,0,0,0,10885,1.46,0,0,0,0,0,0,0,0,0,0,0,0
SES_02680,STU_2314,3600,0,1,0,391,840,1412,0.58,1,0,0,0,0,0,0,0,0,0,0,0
SES_02681,STU_4322,3600,0,0,0,0,0,5872,1.95,1,0,0,0,0,0,0,0,0,0,0,0
SES_02682,STU_3975,3600,0,1,0,176,884,6850,0.53,1,0,0,0,0,0,0,0,0,0,0,0
SES_02683,STU_3656,3600,0,1,0,500,500,55453,13.57,1,0,0,0,2,0,0,1,0,0,0,1
SES_02684,STU_3412,3600,0,1,0,351,419,3826,3.38,1,0,0,0,0,0,0,1,0,0,0,0
SES_02685,STU_1381,3600,0,0,0,0,0,7492,2.41,1,0,0,0,0,0,0,1,0,0,0,0
SES_02686,STU_3890,3600,0,0,0,0,0,40839,18.51,0,0,0,1,0,0,0,0,0,1,0,1
SES_02687,STU_6785,3600,0,5,0,34012,44317,142979,15.96,0,0,0,0,2,0,0,0,0,0,0,1
SES_02688,STU_3382,3600,1,3,1,1469,2114,4888,3.25,0,0,0,0,0,0,0,0,0,0,0,0
SES_02689,STU_4128,3600,0,1,0,311,1080,11958,1.86,0,0,0,0,0,0,0,0,0,0,0,0
SES_02690,STU_6293,3600,0,0,0,0,0,12375,2.63,1,0,0,0,0,0,0,0,0,0,0,0
SES_02691,STU_1655,3600,0,0,0,0,0,137364,6.08,0,0,0,0,0,0,0,0,0,1,0,1
SES_02692,STU_1546,3600,0,0,0,0,0,14087,3.19,0,0,0,0,0,0,0,0,0,1,0,0
SES_02693,STU_9677,3600,0,0,0,136,186,105161,13.07,13,0,0,0,0,0,0,0,0,0,0,1
SES_02694,STU_7257,3600,0,0,0,0,0,10844,2.65,0,0,0,0,0,0,0,0,0,0,0,0
SES_02695,STU_1453,3600,0,1,0,158,1069,7028,1.56,0,0,0,0,0,0,0,0,0,0,0,0
SES_02696,STU_3424,3600,0,0,0,0,0,9554,0.73,0,0,0,0,0,0,0,0,0,0,0,0
SES_02697,STU_6887,3600,0,1,0,253,277,5341,1.89,1,0,0,0,0,0,0,0,0,0,0,0
SES_02698,STU_2563,3600,0,1,0,176,516,13819,3.1,0,0,0,0,0,0,0,0,0,0,0,0
SES_02699,STU_6510,3600,0,0,0,0,0,81611,20.36,1,0,0,0,2,1,0,0,0,0,0,1
SES_02700,STU_3262,3600,5,5,1,19812,32180,29239,11.19,10,0,0,0,0,0,0,0,0,0,0,1
SES_02701,STU_3140,3600,0,0,0,319,755,35142,10.02,17,0,0,0,2,0,0,0,0,0,0,1
SES_02702,STU_4500,3600,0,1,0,155,1254,132395,16.84,1,8,6,0,0,0,0,0,0,0,0,1
SES_02703,STU_2573,3600,0,1,0,117,553,24532,11.82,14,0,0,0,0,0,0,0,0,0,0,1
SES_02704,STU_6449,3600,2,3,1,1685,2159,14081,2.28,1,0,0,0,0,0,0,0,0,0,0,0
SES_02705,STU_9902,3600,0,1,0,115,397,11136,1.41,0,0,0,0,0,0,0,0,0,0,0,0
SES_02706,STU_9627,3600,0,0,0,0,0,11773,0.77,0,0,0,0,0,0,0,0,0,0,0,0
SES_02707,STU_7901,3600,0,1,0,392,965,13238,2.73,0,0,0,0,0,0,0,0,0,0,0,0
SES_02708,STU_8860,3600,0,0,0,0,0,47236,6.39,0,0,0,0,0,0,0,0,0,1,0,1
SES_02709,STU_6620,3600,0,0,1,0,0,119788,16.69,0,0,0,0,0,0,0,0,0,0,1,1
SES_02710,STU_2438,3600,4,2,2,5112,11149,91636,13.66,2,2,3,1,0,0,0,0,0,0,0,1
SES_02711,STU_7459,3600,0,1,0,335,1421,111377,20.65,0,10,4,0,0,0,0,0,0,0,0,1
SES_02712,STU_5284,3600,0,0,0,0,0,14661,2.33,0,0,0,0,0,0,0,0,0,0,0,0
SES_02713,STU_6817,3600,0,0,0,0,0,1461,0.61,1,0,0,0,0,0,0,0,0,0,0,0
SES_02714,STU_7500,3600,2,1,1,1632,2055,6111,2.67,1,0,0,0,0,0,0,0,0,0,0,0
SES_02715,STU_8796,3600,0,0,0,0,0,28922,20.97,1,0,0,0,2,1,0,0,0,0,0,1
SES_02716,STU_3882,3600,1,1,0,1000,1000,37740,22.19,1,0,0,0,0,0,1,0,0,0,0,1
SES_02717,STU_3323,3600,0,1,0,55,514,11733,1.95,1,0,0,0,0,0,1,0,0,0,0,0
SES_02718,STU_2450,3600,25,27,1,1006,5828,82714,17.18,15,1,2,0,0,0,0,0,0,0,0,1
SES_02719,STU_2893,3600,0,1,0,227,267,9717,3.08,0,0,0,0,0,0,0,0,0,0,0,0
SES_02720,STU_8052,3600,0,1,0,294,561,9671,1.87,0,0,0,0,0,0,0,0,0,0,0,0
SES_02721,STU_4452,3600,0,1,0,170,306,2084,1.21,1,0,0,0,0,0,0,0,0,0,0,0
SES_02722,STU_3083,3600,0,0,0,0,0,8163,3.33,0,0,0,0,0,0,0,0,0,0,0,0
SES_02723,STU_8646,3600,1,3,1,25444,32627,18589,23.73,0,0,0,1,0,0,0,0,0,0,0,1
SES_02724,STU_3157,3600,2,2,1,980,1376,9801,2.36,1,0,0,0,0,0,0,0,0,0,0,0
SES_02725,STU_1160,3600,1,1,1,604,1141,10197,1.27,1,0,0,0,0,0,0,0,0,0,0,0
SES_02726,STU_7284,3600,0,0,0,98,173,73018,21.85,16,0,0,0,0,0,0,0,0,0,0,1
SES_02727,STU_8428,3600,0,0,0,0,0,7428,0.62,0,0,0,0,0,0,0,0,0,0,0,0
SES_02728,STU_3801,3600,0,1,0,160,1014,9093,2.61,1,0,0,0,0,0,0,0,0,0,0,0
SES_02729,STU_9426,3600,0,1,0,216,811,13185,2.87,0,0,0,0,0,0,0,0,0,0,0,0
SES_02730,STU_5580,3600,0,0,0,0,0,4607,1.11,0,0,0,0,0,0,0,0,0,0,0,0
SES_02731,STU_3047,3600,0,0,0,0,0,6926,2.14,1,0,0,0,0,0,0,0,0,0,0,0
SES_02732,STU_7290,3600,0,0,0,0,0,4536,2.6,0,0,0,0,0,0,0,0,0,0,0,0
SES_02733,STU_7747,3600,0,0,0,0,0,3797,2.48,0,0,0,0,0,0,0,0,0,0,0,0
SES_02734,STU_7724,3600,2,1,1,4854,12088,134240,20.66,5,3,6,0,3,0,0,0,0,0,0,1
SES_02735,STU_9679,3600,0,1,0,256,1143,7924,0.76,1,0,0,0,0,0,0,0,0,0,0,0
SES_02736,STU_7219,3600,1,1,1,1552,1836,11223,1.97,1,0,0,0,0,0,0,0,0,0,0,0
SES_02737,STU_5603,3600,0,4,1,15616,29828,120205,11.68,2,0,0,1,0,0,0,0,0,0,0,1
SES_02738,STU_8450,3600,2,1,1,1157,1190,1667,2.7,1,0,0,0,0,0,0,0,0,0,0,0
SES_02739,STU_7687,3600,13,14,0,1278,3262,46753,17.49,4,1,0,0,0,0,0,0,0,0,0,1
SES_02740,STU_4254,3600,1,3,1,1950,2445,4942,0.99,1,0,0,0,0,0,0,0,0,0,0,0
SES_02741,STU_1559,3600,0,1,0,434,771,1922,0.81,1,0,0,0,0,0,0,0,0,0,0,0
SES_02742,STU_5411,3600,0,1,0,233,356,8097,1.83,0,0,0,0,0,0,0,0,0,0,0,0
SES_02743,STU_8980,3600,0,1,0,257,679,7322,2.81,1,0,0,0,0,0,0,0,0,0,0,0
SES_02744,STU_4721,3600,0,1,0,440,736,6678,1.86,0,0,0,0,0,0,0,0,0,0,0,0
SES_02745,STU_4982,3600,0,1,0,438,1019,14826,1.09,0,0,0,0,0,0,0,0,0,0,0,0
SES_02746,STU_7538,3600,0,0,0,0,0,1136,1.55,0,0,0,0,0,0,0,0,0,0,0,0
SES_02747,STU_1347,3600,0,1,0,132,458,14613,2.87,1,0,0,0,0,0,0,0,0,0,0,0
SES_02748,STU_3250,3600,0,1,0,359,1066,14348,0.93,0,0,0,0,0,0,0,0,0,0,0,0
SES_02749,STU_2980,3600,0,1,0,270,693,14066,2.61,1,0,0,0,0,0,0,0,0,0,0,0
SES_02750,STU_4610,3600,0,1,0,112,841,26271,19.69,1,0,0,0,9,0,0,0,1,0,0,1
SES_02751,STU_1841,3600,12,18,2,7819,20937,55611,23.36,16,1,3,0,1,0,0,0,0,0,0,1
SES_02752,STU_6912,3600,0,0,0,0,0,3889,2.04,0,0,0,0,0,0,0,0,0,0,0,0
SES_02753,STU_2338,3600,0,0,0,0,0,5472,2.15,1,0,0,0,0,0,0,0,0,0,0,0
SES_02754,STU_7594,3600,0,0,0,0,0,3019,1.11,1,0,0,0,0,0,0,0,0,0,0,0
SES_02755,STU_3675,3600,0,0,0,0,0,8642,1.48,1,0,0,0,0,0,0,0,0,0,0,0
SES_02756,STU_2984,3600,0,1,0,120,842,4716,2.8,1,0,0,0,0,0,0,0,0,0,0,0
SES_02757,STU_9226,3600,17,18,4,1404,5770,24221,12.85,8,1,2,0,0,0,0,0,0,0,0,1
SES_02758,STU_8606,3600,1,2,1,5600,9698,13745,16.76,6,1,1,0,0,0,0,0,0,0,0,1
SES_02759,STU_3803,3600,0,0,0,0,0,10022,3.36,1,0,0,0,0,0,0,0,0,0,0,0
SES_02760,STU_3092,3600,0,0,0,0,0,2883,2.06,1,0,0,0,0,0,0,0,0,0,0,0
SES_02761,STU_6577,3600,0,0,0,0,0,2144,0.76,1,0,0,0,0,0,0,0,0,0,0,0
SES_02762,STU_6714,3600,0,0,0,0,0,103482,20.87,0,0,0,0,2,0,0,0,0,1,0,1
SES_02763,STU_4342,3600,25,27,1,3572,6946,72192,17.88,4,0,0,0,0,0,0,0,0,0,0,1
SES_02764,STU_6704,3600,0,0,0,0,0,116188,6.48,0,0,0,0,0,0,0,0,0,1,0,1
SES_02765,STU_9662,3600,0,0,0,0,0,7940,2.2,1,0,0,0,0,0,0,0,0,1,0,0
SES_02766,STU_6305,3600,0,1,0,244,477,3611,1.66,1,0,0,0,0,0,0,0,0,1,0,0
SES_02767,STU_4687,3600,0,1,0,906,1127,11582,24.89,1,6,7,1,0,0,0,0,0,0,0,1
SES_02768,STU_3032,3600,0,1,0,363,598,8891,2.87,1,0,0,0,0,0,0,0,0,0,0,0
SES_02769,STU_4565,3600,0,1,0,496,608,1609,1.34,0,0,0,0,0,0,0,0,0,0,0,0
SES_02770,STU_8149,3600,0,1,0,128,457,3878,2.96,0,0,0,0,0,0,0,0,0,0,0,0
SES_02771,STU_2934,3600,0,1,0,39,782,2381,2.01,1,0,0,0,0,0,0,0,0,0,0,0
SES_02772,STU_2702,3600,0,1,0,252,585,12400,0.84,1,0,0,0,0,0,0,0,0,0,0,0
SES_02773,STU_8364,3600,0,0,0,0,0,5410,1.9,1,0,0,0,0,0,0,0,0,0,0,0
SES_02774,STU_2673,3600,1,1,1,1314,1743,5800,2.45,0,0,0,0,0,0,0,0,0,0,0,0
SES_02775,STU_2131,3600,0,0,0,0,0,8642,2.59,0,0,0,0,0,0,0,0,0,0,0,0
SES_02776,STU_4836,3600,5,7,0,2001,5367,84339,5.34,9,1,0,0,10,0,0,0,1,0,0,1
SES_02777,STU_9066,3600,0,1,0,355,973,2153,2.42,1,0,0,0,0,0,0,0,1,0,0,0
SES_02778,STU_5419,3600,0,1,0,305,706,9337,0.48,0,0,0,0,0,0,0,0,1,0,0,0
SES_02779,STU_8365,3600,0,0,0,0,0,9907,1.27,1,0,0,0,0,0,0,0,1,0,0,0
SES_02780,STU_9100,3600,0,0,1,0,0,53057,12.84,0,0,0,0,0,0,0,0,0,0,1,1
SES_02781,STU_4107,3600,0,0,0,0,0,2250,3.46,0,0,0,0,0,0,0,0,0,0,1,0
SES_02782,STU_7419,3600,0,0,0,0,0,7904,2.12,1,0,0,0,0,0,0,0,0,0,1,0
SES_02783,STU_8119,3600,0,0,0,0,0,3335,2.13,1,0,0,0,0,0,0,0,0,0,1,0
SES_02784,STU_4855,3600,1,3,1,1222,1512,9665,1.39,1,0,0,0,0,0,0,0,0,0,1,0
SES_02785,STU_9736,3600,1,2,2,10433,13714,136974,16.46,6,2,3,1,2,0,0,0,0,0,0,1
SES_02786,STU_6087,3600,0,0,0,0,0,4036,2.62,0,0,0,0,0,0,0,0,0,0,0,0
SES_02787,STU_5943,3600,0,0,0,0,0,39754,15.77,1,0,0,0,0,1,0,0,0,0,0,1
SES_02788,STU_1915,3600,0,1,0,269,666,4053,2.76,0,0,0,0,0,1,0,0,0,0,0,0
SES_02789,STU_5167,3600,0,0,0,0,0,48542,18.2,1,0,0,0,1,1,0,0,0,0,0,1
SES_02790,STU_9958,3600,0,0,0,0,0,3418,3.09,0,0,0,0,0,1,0,0,0,0,0,0
SES_02791,STU_6949,3600,0,0,0,0,0,23039,7.57,0,0,0,0,0,0,0,0,0,1,0,1
SES_02792,STU_6508,3600,6,6,1,3770,7726,21509,12.86,6,2,2,0,10,0,0,0,1,0,0,1
SES_02793,STU_7967,3600,0,0,0,0,0,5258,0.72,0,0,0,0,0,0,0,0,1,0,0,0
SES_02794,STU_9844,3600,0,0,0,0,0,5958,2.64,0,0,0,0,0,0,0,0,1,0,0,0
SES_02795,STU_6606,3600,3,4,2,3750,5084,114237,14.1,6,2,1,1,7,0,0,0,1,0,0,1
SES_02796,STU_9530,3600,3,5,2,2373,5554,145112,24.74,3,0,0,0,6,0,0,0,1,0,0,1
SES_02797,STU_8146,3600,6,8,0,1330,3154,100791,11.57,1,0,0,0,0,0,0,0,0,0,0,1
SES_02798,STU_2098,3600,0,0,0,0,0,13946,1.05,0,0,0,0,0,0,0,0,0,0,0,0
SES_02799,STU_3719,3600,0,1,0,500,500,20147,7.19,1,0,0,0,0,0,0,1,0,0,0,1
SES_02800,STU_1427,3600,4,4,1,6103,9396,32586,10.39,6,3,9,0,0,0,0,0,0,0,0,1
SES_02801,STU_1346,3600,0,1,0,372,817,11546,3.45,0,0,0,0,0,0,0,0,0,0,0,0
SES_02802,STU_8384,3600,1,3,0,7909,10518,109546,10.89,2,4,6,0,5,0,0,0,0,0,0,1
SES_02803,STU_7044,3600,0,1,0,108,370,11057,3.08,0,0,0,0,0,0,0,0,0,0,0,0
SES_02804,STU_2193,3600,0,1,0,186,290,5369,2.54,0,0,0,0,0,0,0,0,0,0,0,0
SES_02805,STU_5237,3600,0,0,1,0,0,34176,5.93,0,0,0,0,0,0,0,0,0,0,1,1
SES_02806,STU_2733,3600,0,1,0,217,1096,3599,3.03,1,0,0,0,0,0,0,0,0,0,1,0
SES_02807,STU_4092,3600,1,3,1,1248,2003,9746,1.53,0,0,0,0,0,0,0,0,0,0,1,0
SES_02808,STU_2697,3600,0,0,0,97,575,23587,12.61,2,9,4,1,0,0,0,0,0,0,0,1
SES_02809,STU_9490,3600,1,1,0,1000,1000,11746,12.74,1,0,0,0,0,0,1,0,0,0,0,1
SES_02810,STU_5033,3600,0,1,0,72,96,1168,1.88,0,0,0,0,0,0,1,0,0,0,0,0
SES_02811,STU_5225,3600,2,2,0,3290,4648,91076,15.04,3,10,5,0,0,0,0,0,0,0,0,1
SES_02812,STU_4587,3600,0,1,0,498,602,12847,2.26,1,0,0,0,0,0,0,0,0,0,0,0
SES_02813,STU_6184,3600,0,2,0,24863,33095,132364,15.42,1,0,0,1,2,0,0,0,0,0,0,1
SES_02814,STU_6775,3600,0,0,0,0,0,13857,0.36,1,0,0,0,0,0,0,0,0,0,0,0
SES_02815,STU_7281,3600,0,1,0,362,992,5349,2.51,0,0,0,0,0,0,0,0,0,0,0,0
SES_02816,STU_1782,3600,0,0,0,19,380,91526,12.84,12,0,0,0,0,0,0,0,0,0,0,1
SES_02817,STU_3005,3600,1,1,0,1000,1000,106349,18.97,1,0,0,0,0,0,1,0,0,0,0,1
SES_02818,STU_4625,3600,1,1,0,1000,1000,122231,10.2,1,0,0,0,1,0,1,0,0,0,0,1
SES_02819,STU_5088,3600,0,1,0,500,500,72674,10.61,1,0,0,0,0,0,0,1,0,0,0,1
SES_02820,STU_5233,3600,0,0,0,0,0,12014,3.46,1,0,0,0,0,0,0,1,0,0,0,0
SES_02821,STU_3127,3600,0,0,0,460,1592,120759,8.28,1,7,7,0,2,0,0,0,0,0,0,1
SES_02822,STU_3002,3600,3,4,1,28074,46904,31375,18.13,7,0,0,1,0,0,0,0,0,0,0,1
SES_02823,STU_1543,3600,0,0,0,0,0,12896,0.85,1,0,0,0,0,0,0,0,0,0,0,0
SES_02824,STU_9662,3600,5,5,3,12515,20231,16130,18.02,7,0,0,0,0,0,0,0,0,0,0,1
SES_02825,STU_2604,3600,0,0,0,0,0,16992,23.62,1,0,0,0,0,1,0,0,0,0,0,1
SES_02826,STU_5248,3600,1,3,3,16929,22301,120119,23.16,7,0,0,0,0,0,0,0,0,0,0,1
SES_02827,STU_2815,3600,6,9,1,4721,8740,71806,23.63,8,2,1,0,12,0,0,0,1,0,0,1
SES_02828,STU_1591,3600,0,1,0,97,858,4390,3.1,0,0,0,0,0,0,0,0,1,0,0,0
SES_02829,STU_5364,3600,0,0,1,0,0,20429,16.75,0,0,0,0,2,0,0,0,0,0,1,1
SES_02830,STU_6274,3600,0,0,0,0,0,8510,1.97,1,0,0,0,0,0,0,0,0,0,1,0
SES_02831,STU_1924,3600,0,1,0,199,204,13628,0.54,1,0,0,0,0,0,0,0,0,0,1,0
SES_02832,STU_7341,3600,0,1,0,457,700,13020,0.73,1,0,0,0,0,0,0,0,0,0,1,0
SES_02833,STU_3845,3600,0,0,1,0,0,128755,7.31,0,0,0,1,0,0,0,0,0,0,1,1
SES_02834,STU_4528,3600,0,0,0,0,0,3064,2.77,1,0,0,0,0,0,0,0,0,0,1,0
SES_02835,STU_6970,3600,0,0,0,0,0,11106,0.89,0,0,0,0,0,0,0,0,0,0,1,0
SES_02836,STU_7645,3600,0,1,0,340,697,4820,2.3,0,0,0,0,0,0,0,0,0,0,1,0
SES_02837,STU_9833,3600,1,1,0,1000,1000,24566,24.4,1,0,0,1,0,0,1,0,0,0,0,1
SES_02838,STU_5356,3600,0,1,0,139,915,2664,1.13,1,0,0,0,0,0,1,0,0,0,0,0
SES_02839,STU_7055,3600,0,1,0,471,1189,12288,0.75,0,0,0,0,0,0,1,0,0,0,0,0
SES_02840,STU_6072,3600,0,0,0,767,1056,68863,5.71,1,8,7,0,0,0,0,0,0,0,0,1
SES_02841,STU_3043,3600,4,2,2,11473,13692,121276,5.64,6,1,3,0,0,0,0,0,0,0,0,1
SES_02842,STU_3763,3600,0,0,0,0,0,14143,3.11,0,0,0,0,0,0,0,0,0,0,0,0
SES_02843,STU_4650,3600,0,1,0,272,634,1522,3.29,1,0,0,0,0,0,0,0,0,0,0,0
SES_02844,STU_6945,3600,1,2,1,1531,1684,7069,2.07,1,0,0,0,0,0,0,0,0,0,0,0
SES_02845,STU_1592,3600,0,1,0,255,1568,146065,9.03,0,9,8,0,1,0,0,0,0,0,0,1
SES_02846,STU_7403,3600,0,0,0,0,0,4799,2.83,1,0,0,0,0,0,0,0,0,0,0,0
SES_02847,STU_1576,3600,0,1,0,346,1291,4139,1.18,0,0,0,0,0,0,0,0,0,0,0,0
SES_02848,STU_5266,3600,2,2,1,710,1644,11306,2.23,0,0,0,0,0,0,0,0,0,0,0,0
SES_02849,STU_5334,3600,0,0,1,0,0,65573,21.85,0,0,0,0,0,0,0,0,0,0,1,1
SES_02850,STU_7412,3600,0,0,0,0,0,6768,2.81,0,0,0,0,0,0,0,0,0,0,1,0
SES_02851,STU_7721,3600,0,3,0,22260,34185,14044,16.84,0,0,0,0,0,0,0,0,0,0,0,1
SES_02852,STU_9440,3600,0,1,0,68,810,10023,1.12,0,0,0,0,0,0,0,0,0,0,0,0
SES_02853,STU_2978,3600,0,0,0,0,0,7690,2.38,0,0,0,0,0,0,0,0,0,0,0,0
SES_02854,STU_4703,3600,0,1,0,500,500,145025,16.95,1,0,0,0,0,0,0,1,0,0,0,1
SES_02855,STU_3508,3600,1,3,1,31672,46252,95487,24.22,1,0,0,0,0,0,0,0,0,0,0,1
SES_02856,STU_8647,3600,0,1,0,68,626,3310,0.5,1,0,0,0,0,0,0,0,0,0,0,0
SES_02857,STU_6510,3600,0,1,0,109,380,9578,1.71,0,0,0,0,0,0,0,0,0,0,0,0
SES_02858,STU_7934,3600,13,15,1,2668,7480,137437,23.72,13,0,1,0,1,0,0,0,0,0,0,1
SES_02859,STU_8872,3600,0,1,0,62,1031,7979,1.76,1,0,0,0,0,0,0,0,0,0,0,0
SES_02860,STU_3381,3600,1,1,0,1000,1000,143291,17.48,1,0,0,1,0,0,1,0,0,0,0,1
SES_02861,STU_8161,3600,13,15,1,3436,8292,91138,18.82,7,2,0,0,0,0,0,0,0,0,0,1
SES_02862,STU_1020,3600,0,0,0,0,0,5936,2.0,0,0,0,0,0,0,0,0,0,0,0,0
SES_02863,STU_1159,3600,0,0,0,0,0,30209,22.03,1,0,0,0,0,1,0,0,0,0,0,1
SES_02864,STU_1087,3600,2,2,3,11469,21704,25275,13.66,6,0,0,0,0,0,0,0,0,0,0,1
SES_02865,STU_9545,3600,0,1,0,258,698,3672,2.21,1,0,0,0,0,0,0,0,0,0,0,0
SES_02866,STU_3925,3600,0,0,0,818,2214,149189,24.03,1,6,4,0,0,0,0,0,0,0,0,1
SES_02867,STU_7787,3600,0,1,0,127,666,12879,1.3,0,0,0,0,0,0,0,0,0,0,0,0
SES_02868,STU_2377,3600,0,0,0,0,0,1401,1.49,1,0,0,0,0,0,0,0,0,0,0,0
SES_02869,STU_2781,3600,2,2,0,5647,8407,19858,19.61,4,5,8,0,0,0,0,0,0,0,0,1
SES_02870,STU_3799,3600,4,7,0,2553,5144,120587,10.29,7,0,1,0,15,0,0,0,1,0,0,1
SES_02871,STU_5220,3600,0,1,0,340,1180,6066,0.89,1,0,0,0,0,0,0,0,1,0,0,0
SES_02872,STU_1772,3600,0,0,0,816,1535,134314,20.8,1,3,7,0,1,0,0,0,0,0,0,1
SES_02873,STU_4885,3600,4,4,2,12501,21083,108953,20.08,6,0,0,0,0,0,0,0,0,0,0,1
